File,Ground_Truth,Stage1_Analysis,Stage2b_Literal,Final_Prediction,CER,WER
Rodrigo_00167_24.png,dixo yo,"The document appears to be written in Latin script. The handwriting style suggests it could be from the late medieval to early modern period, around the 15th to 17th century. The legibility is moderate, with some characters being slightly unclear. There are no special features such as margin notes, crossed-out words, or stamps visible in the provided image.",dixoyo,dixoyo,0.1429,1.0000
Rodrigo_00401_17.png,glorioso apostol Santiago qe los qe Robaron sin Razō,"The document appears to be written in Latin script. The handwriting suggests it is from the medieval period, likely between the 12th and 15th centuries, given the style of the script. The legibility is moderate, with some letters being somewhat difficult to decipher due to the cursive nature of the handwriting. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",glorioso apostol Santiago de los de Robaron sin razo,glorioso apostol Santiago de los de Robaron sin razo,0.0769,0.3333
Rodrigo_00267_08.png,mVrio el Rei don Alfonso el catholico y Reino su,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Vrio el Rei don Alfonso el catholico y Reinosu,Vrio el Rei don Alfonso el católico y Reinosu,0.0833,0.4000
Rodrigo_00330_03.png,ça de aquel su vencimiento a cordoua e a las marismas,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",ca de aquel su vencimiento a cordoba y alas marismas,ca de aquel su vencimiento a cordoba y alas marismas,0.0755,0.4545
Rodrigo_00076_10.png,qe era toda de gentiles. & fue tam grande la Romeria porqe,"The language is Latin, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","Tera toda segentiles.
Fue tam grande la Romería por","Tera toda segentiles.
Fue tan grande la Romería por",0.2241,0.7500
Rodrigo_00017_19.png,vincias. E no tam solamente se apartaron los vnos de los otros,"The language used is Latin, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some parts of the text being clearer than others. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Vincias. E no tam solamente se apartaron los vnos de los otros,Vincias. Et non tam solamente se apartaron los unos de los otros,0.0645,0.3333
Rodrigo_00248_21.png,mo A seuilla y poblola de los Alaraues y de los Judios qe Ay,"The document appears to be written in Latin script, likely from the medieval or early modern period, judging by the style of handwriting. The legibility is moderate, with some letters being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",mo A sevilla y poblada de los Alaranes y de los judios a Ay,mo Sevilla y poblada de los Alaranes y de los judíos a Ay,0.1833,0.4286
Rodrigo_00415_09.png,e tanto ya vos ruego qe me non firades otra uez ca uos lo non,"1. The language appears to be Spanish.
2. The handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries.
3. The legibility is moderate, with some letters being somewhat difficult to decipher.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",tanto ya vos riesgo q menon firades otra vez cauos lo non,tanto ya vos riesgo que menos firades otra vez cauos lo non,0.1475,0.5333
Rodrigo_00296_02.png,Auia Nombre Velasco Melendes. y el otro Suero Velasques. E,"The document appears to be written in Spanish, using a cursive script that suggests it could be from the 16th or 17th century. The handwriting is moderate in legibility, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Ama Nombre Velasco Melenses y otro Suero Velasques,Ama Nombre Velasco Melense y otro Suero Velasquez,0.2069,0.5000
Rodrigo_00151_24.png,Justiniano,"The language used is Latin, and the script appears to be a form of cursive or semi-cursive handwriting, possibly from the late medieval to early modern period. The legibility is moderate, with some parts of the letters being slightly unclear. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Justiniano,Justiniano,0.0000,0.0000
Rodrigo_00304_01.png,"des huestes. y el Rei don Alfonso apoderose bien estonce,","The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","des huestes, y el Rei don Alfonso apoderose bien estonçe","des huestes, y el Rey don Alfonso apoderose bien estonces",0.0526,0.3000
Rodrigo_00382_17.png,cioso y el lazerado Antes han de morir y non lo pueden es,"The document appears to be written in Old Spanish or a similar Romance language, likely from the late medieval to early modern period, judging by the script style. The handwriting is moderate in legibility, with some letters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",ctoso yellazerado Antes han demozir ynon lopneden es,ctoso yellazerado Antes han demostrar ynon lopneden es,0.1754,0.7692
Rodrigo_00052_00.png,moradas que ellos fizieron alli en el comienço de su puebla,"The language used is Spanish, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",moradas que estos fizieron assi en el comienço de su puebla,moradas que estos fizieron así en el comienzo de su puebla,0.1017,0.2727
Rodrigo_00091_17.png,dores en españa. E despues ellos tio y sobrino poblaron,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",dores en espana. E despues ellos tio y sobrino poblaron,dores en España. E después ellos tío y sobrino poblaron,0.0545,0.3000
Rodrigo_00080_10.png,a Anibal & a sus hermanos en guarda de Asdrubal su yerno &,"The language is Spanish, and the script appears to be from the 16th or 17th century, judging by the style of the handwriting. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",a Aníbal τ Asis hermanos en guardia de Asdrúbal suyerno τ,a Aníbal τ Asis hermanos en guarda de Asdrúbal suyerno τ,0.1379,0.6154
Rodrigo_00324_13.png,enço del su reino caso con vna dueña qe Auia nombre doña,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The legibility is moderate, with some parts of the text being more difficult to decipher due to the style of writing. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",engo del su reino caso con yna duena q Ania nombre dona,engo del su reino caso con una dama que Ania nombre dona,0.1429,0.5000
Rodrigo_00329_02.png,e fomentaria. e desi passaron a grecia e corrieron toda essa,"The language is Latin, and the script appears to be from the medieval period, likely between the 12th and 15th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",τ fomentaria - τ desi passaron agrecia τ cornieron toda essa,tau fomentaria - tau desi passaron agrecia tau cornieron toda essa,0.2167,0.7273
Rodrigo_00357_14.png,çales con su grand bondad e proeza de Armas con los caste,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The legibility is moderate, with some parts of the text being clearer than others. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",cales con su grand bondad a proeza de armas con los caste,cales con su grand bondad a proezas de armas con los caste,0.0702,0.3333
Rodrigo_00278_22.png,casto Quando supo ciertamente qe el emperador carlos se,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",cuando supo cierta mente que el emperador carlos se,cuando supo ciertamente que el emperador carlos se,0.1273,0.3333
Rodrigo_00369_22.png,petas e Añafiles e faziendo grandes alegrias y algaza,"The document appears to be written in Latin script, likely from the Middle Ages or Renaissance period, given the style of handwriting. The legibility is moderate, with some words more clearly formed than others. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",petus τ Anasiles τ faziendo grandes alegrias y algaça,petus τ Anasiles τ fazendo grandes alegrias y algaça,0.1321,0.6667
Rodrigo_00079_03.png,Auian los de affrica hecho en españa & fazian de cada vn dia,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Avian los se africa herbo en espana a fazian decada vndia,Avian los se africa herbo en espana a fazian decada vndia,0.1500,0.7692
Rodrigo_00016_06.png,dieron mal sobre mal. E queriendo semejar al muy alto hizierō,"1. The language is Spanish.
2. The handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries, given the style of the script.
3. The legibility is moderate, with some parts of the text being more difficult to decipher due to the cursive nature of the handwriting.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",hicieron mal sobre mal. E que viendo semetar al muy alto hizieron,hicieron mal sobre mal. Y que viendo sembrar al muy alto hizieron,0.1639,0.5455
Rodrigo_00061_10.png,"cibiolos muy bien y hizoles muchas honrras, & de ssi hablo","1. The language is Spanish.
2. The handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries, given the style of the script.
3. The legibility is moderate; the letters are somewhat consistent but not perfectly uniform.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.","cibiosos muy bien y hizoles muchas honrras, Teessi hablo","cibilos muy bien y hizoles muchas honras, Teessi hablo",0.1034,0.4545
Rodrigo_00191_21.png,"zauan en el su esfuerço, mas era en los muros qe eran muy","1. The language is Spanish.
2. The handwriting appears to be from the 16th or 17th century, judging by the cursive style.
3. The legibility is moderate; some letters are clear, while others are more difficult to decipher.
4. There are no margin notes, crossed-out words, multiple columns, or stamps visible in the image.","Zaván en el su esfuerzo, mas era en los muros que eran muy","Zaván en el su esfuerzo, mas era en los muros que eran muy",0.0877,0.2308
Rodrigo_00178_07.png,non lo Acogiessen en Narbona. mas el traidor de paulo en,"The language used is Spanish, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",non lo Acogiesen en Narbona· mas el fraidor de paulsen,"non lo Acogiesen en Narbona, mas el fraidor de paulsen",0.0893,0.4545
Rodrigo_00176_17.png,no quiso consentir en la traicion. E quando vio ilderic que,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",no quiso consentir en la traición · E cuando vio isderic que,no quiso consentir en la traición · E cuando vio Isderic que,0.1017,0.3636
Rodrigo_00341_08.png,dor de la vrā gran fama Me fue contada e mostrado,"The language is Latin, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",dor desta vida gran fama Me fue contada y mostrada,dor desta vida gran fama me fue contada y mostrada,0.1633,0.5455
Rodrigo_00379_04.png,quanto vna Jornada. Y el Rei don sancho de Nauarra,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Quanto vna jornada yel Rei don sancho de Navarra,Quanto una jornada y el Rey don Sancho de Navarra,0.1600,0.7000
Rodrigo_00363_17.png,qe non fincaria en ella tierra nin lugar onde nonco fuesse,"The language used is Latin, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The script is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",a non fincaria en ella tierra nin lugar onde non lo fuesse,a non fincaria en ella tierra ni lugar onde non lo fuesse,0.0862,0.3636
Rodrigo_00151_14.png,gildo lidio con ellos cerca de Seuilla y venciolos y matolos E,"The document is written in Old Spanish, likely from the 16th or 17th century, given the style of the script. The handwriting is moderate in legibility, with some letters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",gildo hiaio conellos cerca de Sevilla y venciolos y matolos,gildo hijo conellos cerca de Sevilla y venciólos y matolos,0.1290,0.5000
Rodrigo_00195_23.png,hezimos grand maldad. No merecemos perdon porque,"The language is Latin, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",hezimos grand maldad. Nomereceremos persona por que,hezimos grand maldad. Nomereceremos persona por que,0.1250,0.5714
Rodrigo_00144_11.png,los godos. E Aguipano conde porque auia menester ayuda,"The language is Old Spanish, and the script appears to be from the late medieval to early modern period, likely between the 14th and 16th centuries. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",los godos. F. Agripano conde porque avia menester ayuda,los godos. F. Agripaño conde porque avia menester ayuda,0.0926,0.3333
Rodrigo_00037_23.png,"tieron de alli a quales tierras fueron poblar, queremoslo agora","The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","tieron seassi aquales tierras fueron poblar, queremoslo agora","tieron seassi aquales tierras fueron pobladas, queremoslo agora",0.1270,0.5000
Rodrigo_00334_23.png,aNdados tres Años del Reinado del Rei don,"The document appears to be written in Spanish, as indicated by the words ""Años,"" ""Reinado,"" and ""Rei."" The handwriting style suggests it is from the 16th or 17th century, given the cursive and somewhat ornate lettering. The legibility is moderate, with some letters being slightly difficult to decipher. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",Años tres del Reinado del Rey don,Años tres del Reinado del Rey don,0.2683,0.3750
Rodrigo_00109_02.png,femenina y a la cibdad dizen adisicana. y esta cibdad porquera,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",femenina y ala ciudad citzen andiscana y esta ciudad porquera,femenina y la ciudad citzen andiscana y esta ciudad porquera,0.1452,0.4545
Rodrigo_00203_23.png,touo el Rei por bien de se tornar para españa. E quando lle,"1. The language is Spanish.
2. The handwriting appears to be from the 17th or 18th century, judging by the style and formality.
3. The legibility is moderate; some words are clear, while others are less distinct.
4. There are no margin notes, crossed-out words, multiple columns, or stamps visible in the image.",tomo el Rei por bien dese tornar para espana. E quando lle,tomo el Rey por bien desear tornar para España. E quando lle,0.1017,0.3846
Rodrigo_00131_15.png,duelo de la cuita que los mezquinos de los españoles sufrian,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",duelo de la envidia que los mezquinos de los españoles sufrían,duelo de la envidia que los mezquinos de los españoles sufrían,0.1000,0.1818
Rodrigo_00198_10.png,que se viera en tal honrra e se veya en tal cuita como,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","que se viera ental honrra
que se vaya ental suita como","que se viera en tal honra
que se vaya en tal suerte como",0.1667,0.3077
Rodrigo_00010_17.png,"ssi como carpenteria & ferreria & alfayateria, & las otras semejan","The language is Latin, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","Si como carpintería o ferretería Talfayateña, las otras semesan","Si como carpentería o ferretería talfayateña, las otras semesan",0.2121,0.7273
Rodrigo_00284_21.png,gares sobredichos fueron tomados y ganados en espacio,"1. The language is Spanish.
2. The handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries.
3. The legibility is moderate, with some characters being slightly difficult to decipher.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",gares sobre dichos fueron tomados y ganados en espacio,gares sobre dichos fueron tomados y conquistados en espacio,0.1509,0.3750
Rodrigo_00010_19.png,sen el curso de las estrellas & el mouimiento de los planetas &,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",sen el curso de las estrellas y el movimiento de los planetas,sen el curso de las estrellas y el movimiento de los planetas,0.0635,0.2308
Rodrigo_00190_12.png,vrā carrera e barataredes bien. Ca si vos vna uez ven,"The language is Latin, and the script appears to be from the medieval period, likely between the 12th and 15th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Vra carrera 7 barataresdes bien  Casi vos vna vez ven,Vra carrera et barataresdes bien Casi vos vna vez ven,0.1509,0.6364
Rodrigo_00307_12.png,don orios godos y el conde don tibalte desque vieron qe don,"1. The language appears to be Spanish.
2. The handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries.
3. The legibility is moderate; the script is somewhat cursive but generally clear.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",son oríos gordos y el conde don tibalt desque vieron a don,son oríos gordos y el conde don tibalt desque vieron a don,0.1017,0.4167
Rodrigo_00297_08.png,103 Avino en el treinta e vn Año del rey,"1. The language appears to be Spanish, as indicated by words like ""Avino,"" ""enel,"" and ""Ano.""
2. The handwriting style suggests it is from the 16th or 17th century, given the cursive script and the format of the document.
3. The legibility is moderate, with some words being more difficult to decipher than others.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.","103
Avino enel treinta y un año del rey","103
Avino en el treinta y un año del rey",0.1000,0.5000
Rodrigo_00166_09.png,ña el libro de los morales que Sant gregorio papa de Roma,"1. The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting.
2. The style of handwriting suggests it could be from the 15th to the 17th century.
3. The legibility is moderate; the letters are somewhat clear but not perfectly formed.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",na el libro de los morales que sant gregorio papa de Roma,En el libro de los morales que sant Gregorio papa de Roma,0.0702,0.2500
Rodrigo_00226_21.png,los suyos e oyo el astragamiento de la tierra ayunto todos los /,"1. The language is Spanish.
2. The handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries.
3. The legibility is moderate, with some parts of the text being clearer than others.
4. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",los suyos y oyo el astragamiento de la tierra ayunto todos los,los suyos y oyó el astragamiento de la tierra ayuntó todos los,0.0781,0.3077
Rodrigo_00168_06.png,Augustin por cuyos libros no auia menor cuidado que por,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, likely from the 16th or 17th century. The legibility is moderate, with some parts of the text slightly blurred or difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Augustin por cuyos libros no ania menor cuidado que por,Augustín por cuyos libros no anía menor cuidado que por,0.0545,0.2000
Rodrigo_00195_22.png,lloraua y pedia merced e dezia señor peccamos y,"The document appears to be written in Latin script, likely from the medieval or early modern period, judging by the style of handwriting. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Morana y pesha merced 7 dezia Señor pescamos,Morana y pesha merced 7 dezia Señor pescamos,0.2128,0.6667
Rodrigo_00105_14.png,trayan los cabellos cercenados con copetes en la frente e muy luē,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",trayan los cabellos cercenados con copeles en la frente muy lue,trajan los cabellos cercenados con copetes en la frente muy lue,0.0615,0.2500
Rodrigo_00099_23.png,llaman Parthos donde vinieron -,"The document appears to be written in Latin script. The handwriting style suggests it could be from the late medieval to early modern period, possibly between the 15th and 17th centuries. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","llaman
Parthos
donde
vimeron",llaman Parthos donde vimeron,0.1290,0.4000
Rodrigo_00350_19.png,ros. E lidiaron todo el dia y nunca se pudieron vençer el,"1. The language is Spanish.
2. The handwriting appears to be from the 17th or 18th century, judging by the style and formality of the script.
3. The legibility is moderate, with some parts slightly blurred or unclear.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",ros.  Eludieron todo el día y nunca se pudieron vencer el,ros. Eludieron todo el día y nunca se pudiesen vencer el,0.1228,0.4167
Rodrigo_00323_19.png,Reino quarenta y cinco años e este fue el tercero carlos,"1. The language is Spanish.
2. The handwriting appears to be from the 16th or 17th century, judging by the style and formality.
3. The legibility is moderate; the script is somewhat cursive but generally clear.
4. There are no margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Reino Quarenta y cinco años este fue el tercero cautos,Reino Quarenta y cinco años este fue el tercero cautos,0.0893,0.2727
Rodrigo_00263_11.png,pocos qe fincaran e fuyeran de lugar en lugar por guares,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",pocostaq finzaran t fuyeran delugar enlugar porquares,pocostaq finzaran t fuyeran del lugar en lugar por quares,0.1250,0.5455
Rodrigo_00404_08.png,ctos ordenamientos de la yglesia de Roma E de los Sanctos,"The language used is Spanish, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Estos ordenamientos de la iglesia de Roma y de los santos,Estos ordenamientos de la Iglesia de Roma y de los santos,0.1053,0.3636
Rodrigo_00205_20.png,dieran venir. E lloraron mucho porque tantos tiempos erā,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderately legible, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",dieran venir. Elloraron mucho por que tantos tiempos era,dieran venir. Elloraron mucho porque tantos tiempos era,0.0357,0.3333
Rodrigo_00400_12.png,rei Entendio bien su muerte y de donde le venia. E mandose,"The language used is Spanish, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",rei entendio bien su muerfe y sesonse le venia. E mansose,rei entendio bien su muerte y sesone le venia. E mansose,0.1034,0.3333
Rodrigo_00389_14.png,Alfonso dexo el Reino y fuesse A meter monje en el mo,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The legibility is moderate, with some letters being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Alfonso sexo el Reino y fnesse Ameter monje enel mo,Alfonso sexto el Reino y finesse Ameter monje en el mo,0.0943,0.3333
Rodrigo_00289_15.png,Cordoua vn moro poderoso qe auia nombre abdelmelic con,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Cordoua 	un moro 	posseoso 	Q 	havia nombre 	abselmehe 	con,Cordoua un moro posseoso que havia nombre abdelmehe con,0.1852,0.5556
Rodrigo_00226_03.png,diando con el muchas uezes y venciendo tomaron atreuimi.to /,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",ciando conel muchas vezes y vencienso tomaron atreumis,ciando con él muchas veces y vencimiento tomaron atreumis,0.2167,0.6000
Rodrigo_00291_05.png,qe Auia nombre doña Ximena de la qe vos diximos. E en,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Ta Amia nombre dona Ximena de la q vos diximos. En,Ta Amia nombre dona Ximena de la q vos diximos. En,0.1321,0.5000
Rodrigo_00182_12.png,ra huesca y passaron los montes pireneos a que dizen los mō,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",ra guesca y passaron los montes pireneos a que degun los mo,ra guesca y pasaron los montes pirineos a que degún los mo,0.1186,0.4167
Rodrigo_00157_12.png,bona y don Picardo Arçobispo de bragana e fueron ay co,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",bona y son Picardo Arçobispo de braggna τ fueron ay co,bona y son Picardo Arçobispo de braggna τ fueron ay co,0.0556,0.2727
Rodrigo_00303_20.png,aNdados treinta y tres años del reinado del rei dō,"1. The language is Spanish.
2. The handwriting appears to be from the 16th or 17th century, judging by the style and formality.
3. The legibility is moderate; the script is somewhat cursive but generally clear.
4. There are no margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Veintidós treinta y tres años del reinado del rey do,Veintidós treinta y tres anos del reinado del rey do,0.2000,0.4000
Rodrigo_00106_08.png,"á su padre hercules, tambien en la fuerça como en la grandia del","1. The language is Spanish.
2. The handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries, given the style of the script.
3. The legibility is moderate; the script is somewhat cursive, which can make it challenging to read at first glance.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.","a su padre Hercules, también en su fuerza como en la grandia del","a su padre Hercules, también en su fuerza como en la grandia del",0.0938,0.3846
Rodrigo_00387_15.png,sin soldada. Este conde don sancho ouo un fijo que di,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Sin soldada Esteº conde don Sancho ouo ynfiso quedi,Sin soldada Esteº conde don Sancho ouo ynfiso quedí,0.1698,0.7273
Rodrigo_00274_12.png,la mas fermosa y resplandesciente qe podia ser en el mundo,"1. The language is Spanish.
2. The handwriting appears to be from the 16th or 17th century, judging by the style and formality.
3. The legibility is moderate; some letters are clear, while others are less distinct.
4. There are no margin notes, crossed-out words, multiple columns, or stamps visible in the image.",lamas fermosa y resplandeciente a posia ser en el mundo,lamos ferosa y resplandeciente a posia ser en el mundo,0.1207,0.5455
